URL,Words,Platform,Query,Title,Description,Language,Published Date,,,,
https://medium.com/the-outtake/daredevil-and-going-home-again-656d4b11b4dc,1211,Medium,left nyc,Daredevil and Going Home Again - The Outtake - Mediummedium.com › the-outtakeCached,I left NYC in 2004 and was sad to hear the Kevin St. James closed. I have no pictures of my time there since that was a time before cataloging ...,en,2015-04-24,,,,
https://medium.com/@OpenSports/boots-on-the-ground-travelling-to-nyc-to-play-pickup-soccer-and-meet-the-organizers-behind-many-1e5737947fa6,2089,Medium,left nyc,Our surprising startup marketing hack that helped us meet ...medium.com › ...Cached,"And so I left NYC with a few pickup games under my belt, a few more pickup games missed, and a lot of great learnings. As for those video ...",en,2018-04-20,,,,
https://medium.com/nycwater/why-wetlands-102ffa073642,307,Medium,left nyc,Why Wetlands? - NYC Water - Mediummedium.com › nycwaterCached,"Although we cannot get back the wetlands we have lost, we can work to preserve and protect what's left. NYC's remaining wetlands are mostly ...",en,2018-05-01,,,,
https://medium.com/@danielavihalper/why-not-work-outside-for-a-change-co-working-and-learning-with-fresh-air-157292054ff5,1727,Medium,left nyc,Why not work outside for a change? Co-working and learning ...medium.com › ...Cached,"During the experiment, Luke and I observed first-hand that when people left NYC and converged in nature, egos evaporated and people ...",en,2018-08-29,,,,
https://medium.com/pcmag-access/cleveland-calling-how-digital-tools-makes-life-outside-nyc-possible-702c5b3cfcd4,1716,Medium,left nyc,Cleveland Calling: How Digital Tools Makes Life Outside NYC ...medium.com › News › Website & App Building Tools › Web HostingCached,"But in October 2016, George Hahn did the unthinkable—he left NYC altogether and moved back to Cleveland, where he'd grown up.",en,2019-01-15,,,,
https://medium.com/@squareofj72/ive-come-late-to-the-idea-of-making-a-living-through-my-writing-3c2909e9d5a1,221,Medium,left nyc,I've come late to the idea of making a living through my writing.medium.com › ...Cached,"(One of the reasons I left NYC!) However, I'm a lover of things like museums, symphonies, operas, ballets, all of that. Which NYC has in spades. And the desert ...",en,2019-07-23,,,,
https://medium.com/@rachel.inberg/i-left-nyc-to-find-a-husband-in-the-midwest-then-it-backfired-spectacularly-53f82e661776,2511,Medium,left nyc,I Left NYC to Find a Husband in the Midwest. The Plan ...medium.com › i-left-nyc-to-find-a-husband-in-the-midwest-then-it-ba...Cached,"In 2010 I quit a job in a dramatic way, having reached the threshold of how much bullshit I could accept from the tedious, entry-level positions ...",en,2019-09-12,,,,
https://psiloveyou.xyz/i-left-nyc-to-find-a-husband-in-the-midwest-then-it-backfired-spectacularly-53f82e661776,2511,Medium,left nyc,Rachel Inberg – Mediummedium.com › ...Cached,Read writing from Rachel Inberg on Medium. Rachel writes from the unique perspective of a healthcare professional who treats mental illness and also ...,en,2019-09-12,,,,
https://medium.com/@emily.lavin.leverett/this-makes-me-sad-about-ohio-19553ae879bb,217,Medium,left nyc,This makes me sad about Ohio. - Emily - Mediummedium.com › ...Cached,"I Left NYC to Find a Husband in the Midwest. The Plan Backfired. 114. 4. Rachel Inberg · Emily. Follow. Nov 23, 2019 · 1 min read. This makes me sad about ...",en,2019-11-23,,,,
https://medium.com/@florenceseaheekim/the-three-3-things-ive-learned-since-i-ve-left-nyc-faccbd18d962,613,Medium,left nyc,The Three 3 Things I've Learned Since I've Left NYC - Mediummedium.com › the-three-3-things-ive-learned-since-i-ve-left-nyc-facc...Cached,"Three years ago, I made my very first trip to Central Europe and this was the first time I wanted nothing more to be on the other side of the ...",en,2020-01-28,,,,
https://medium.com/this-happened-to-me/supershuttle-gave-me-a-lift-baff171951e9,1120,Medium,moving away from new york,SuperShuttle Gave Me A Lift - This Happened to Me - Mediummedium.com › this-happened-to-meCached,"What was I thinking moving away from New York for a job I hated? I burst into tears — not gentle, ladylike weeping, but full-throated, hysterical ...",en,2013-06-19,,,,
https://medium.com/@jorydj/fear-of-falling-over-9cc7ac2985a0?source=---------49------------------,2035,Medium,moving away from new york,Fear of Falling Over - JoryDJ - Mediummedium.com › ...Cached,I once wondered if moving away from New York City to work for a digital media start-up in 1999 was going to destroy my prospects in media later. I went to visit a ...,en,2015-08-30,,,,
https://medium.com/declans-daily/we-only-have-the-decisions-we-make-8692efb55b6b,196,Medium,moving away from new york,We only have the decisions we make - Declan's Blog - Mediummedium.com › declans-dailyCached,An old blogger friend of mine announced yesterday that she is moving away from New York City (a place she has called home for the majority of her life) to be ...,en,2017-07-15,,,,
https://elemental.medium.com/i-spent-two-months-as-a-cyberchondriac-37e3749c9268,2622,Medium,moving away from new york,I Spent Two Months as a Cyberchondriac - Elementalelemental.medium.com › ...Cached,"So, 15 years after moving away from New York City, when I came down with the rash and fell into the dark fog of reading about IBC, I confided ...",en,2018-03-05,,,,
https://medium.com/@jeannegrunert/what-i-learned-from-eczema-7e88b8e9926c,4864,Medium,moving away from new york,What I Learned from Eczema - Jeanne Grunert - Mediummedium.com › ...Cached,"Richmond beckoned, but it was an hour and a half's drive away, and one of the main selling points of moving away from New York City was ...",en,2018-06-25,,,,
